"sim","group","run","subj","alpha_sub_gen","beta_sub_gen","ndt_sub_gen","delta_female_sub_gen","delta_male_sub_gen","alpha_sub_sim_mean","beta_sub_sim_mean","ndt_sub_sim_mean","delta_female_sub_sim_mean","delta_male_sub_sim_mean","alpha_sub_sim_hdi_lo","alpha_sub_sim_hdi_hi","beta_sub_sim_hdi_lo","beta_sub_sim_hdi_hi","ndt_sub_sim_hdi_lo","ndt_sub_sim_hdi_hi","delta_female_sub_sim_hdi_lo","delta_female_sub_sim_hdi_hi","delta_male_sub_sim_hdi_lo","delta_male_sub_sim_hdi_hi","alpha_recover","beta_recover","ndt_recover","delta_female_recover","delta_male_recover"
14,NA,2,56,2.23525847227681,0.480935290436824,0.2,2.2844484012802,-2.30774355671892,2.2065870775,0.48790734325,0.2,2.27874017266061,-2.60101880414042,2.01643,2.40421,0.435488,0.534734,0.2,0.2,1.86679824916765,2.68302505870142,-3.03036118767858,-2.20564743283698,1,1,NA,1,1
14,NA,2,57,2.48628460345815,0.518734487629377,0.2,2.65818403092766,-1.98555231209497,2.4168241475,0.540631674,0.2,2.5182860286118,-2.0548939309958,2.19887,2.64801,0.492672,0.589063,0.2,0.2,2.12683712641966,2.9484493761031,-2.45917606631676,-1.72372555225205,1,1,NA,1,1
14,NA,2,58,2.20353576062266,0.513475535121216,0.2,2.69671476240398,-2.38949020629489,2.1187456775,0.49220542875,0.2,2.67841443662232,-2.4028062151106,1.9429,2.32462,0.444964,0.538243,0.2,0.2,2.27372627005344,3.12931273553111,-2.79111220892774,-1.96414903736851,1,1,NA,1,1
14,NA,2,59,2.0924899516296,0.430314802004018,0.2,2.60087094403116,-2.02606019589014,2.0449062275,0.4446804175,0.2,2.62006858165035,-2.06518000055706,1.86291,2.23559,0.394067,0.492956,0.2,0.2,2.20025075447153,3.0454935078157,-2.47125676644532,-1.66545834072736,1,1,NA,1,1
14,NA,2,60,2.34920615445813,0.511123290113443,0.2,1.7471878032508,-2.65351664221912,2.368854355,0.49905635,0.2,1.91051785106814,-2.38182545131578,2.15241,2.5779,0.448635,0.547914,0.2,0.2,1.55016923835184,2.27973329503705,-2.76941050316987,-2.00323097070911,1,1,NA,1,1
14,NA,2,61,2.39302310655534,0.521120955253106,0.2,2.66815381715238,-2.50201106207707,2.37758202,0.51579530475,0.2,2.47602010645321,-2.39556547029467,2.16438,2.59928,0.468158,0.563753,0.2,0.2,2.08555947965169,2.89933636353866,-2.79361917264846,-1.9912027263376,1,1,NA,1,1
14,NA,2,62,2.38706421889591,0.516580440528193,0.2,2.27519161665317,-2.37714956047572,2.409610955,0.50165993325,0.2,2.10131115205974,-2.26719460555402,2.19552,2.62961,0.450531,0.548179,0.2,0.2,1.71466055614026,2.47815417764201,-2.63811532016428,-1.87001925279546,1,1,NA,1,1
14,NA,2,63,2.34796291975442,0.469714698334664,0.2,1.77405829422942,-2.49829837688693,2.4592275025,0.4380392415,0.2,2.06186827785312,-2.57768748633637,2.22859,2.706,0.386963,0.488746,0.2,0.2,1.6799700786456,2.45334580147519,-2.96569434203191,-2.12308025689615,1,1,NA,1,1
14,NA,2,64,2.23566465713531,0.572273740057433,0.2,2.42796348092033,-2.69123802064947,2.2026902725,0.55762134375,0.2,2.76534878832912,-2.5417467241799,1.99054,2.39509,0.509932,0.604525,0.2,0.2,2.33350839048688,3.18923698776799,-2.97178384138025,-2.15422359549,1,1,NA,1,1
14,NA,2,65,1.96164822972216,0.577615814412417,0.2,2.47016657778239,-2.57793722365814,2.0315485825,0.54279211075,0.2,2.67480663384055,-2.647077710601,1.8436,2.22587,0.496616,0.590384,0.2,0.2,2.24882826813962,3.09570050142578,-3.07147048685714,-2.21931492646474,1,1,NA,1,1
14,NA,2,66,2.30019597567841,0.521947953575224,0.2,2.35134505607337,-2.30901701960407,2.49131574,0.50788450725,0.2,2.43694095086445,-2.25355065444776,2.25109,2.71375,0.454675,0.555238,0.2,0.2,2.02983555961811,2.81702228784537,-2.622027193104,-1.81947273265438,1,1,NA,1,1
14,NA,2,67,2.24572750217135,0.574862051057545,0.2,2.25261302338123,-2.03656375336834,2.386354315,0.545102981,0.2,2.65145975103737,-2.02475957713646,2.16477,2.60924,0.498271,0.59209,0.2,0.2,2.23304343759513,3.05357845611974,-2.3900080952217,-1.68015158883706,1,1,NA,1,1
14,NA,2,68,2.26300799495911,0.533329679286433,0.2,2.30716903931835,-1.49854760992898,2.2972320075,0.542098188,0.2,2.33972542497677,-1.66122706980574,2.08903,2.50718,0.491229,0.594904,0.2,0.2,1.95343727563372,2.75129233346036,-2.01076444657006,-1.30870586939,1,1,NA,1,1
14,NA,2,69,2.14138244149465,0.542987632802382,0.2,2.40665276936657,-2.75185124346887,2.214103875,0.53853361475,0.2,2.64308820179689,-2.58147900383321,2.01919,2.4163,0.491302,0.586607,0.2,0.2,2.18972890663526,3.03863351157131,-2.98913594619984,-2.16353239467238,1,1,NA,1,1
14,NA,2,70,2.1717739135702,0.578406783879683,0.2,2.56204891540915,-2.3898843573697,2.0356414225,0.588694717,0.2,2.33466742107904,-2.38157805585383,1.8412,2.22217,0.541058,0.636049,0.2,0.2,1.88401699684691,2.74389501554171,-2.78722542225773,-1.9605756554699,1,1,NA,1,1
24,NA,3,1,2.33885894038804,0.484710366236543,0.2,3.04269211538848,-2.55888828088154,2.331614705,0.53124850025,0.2,3.06488544588639,-2.7236317133642,2.13805,2.51425,0.490915,0.576128,0.2,0.2,2.7790144279871,3.3799403964016,-3.03880781759327,-2.40148081652735,1,0,NA,1,1
24,NA,3,2,2.11462025349796,0.565099132814174,0.2,3.24372267828996,-2.7161202748752,2.1799274125,0.57221431825,0.2,3.19954800355239,-2.77532485760954,2.00078,2.36828,0.527987,0.612747,0.2,0.2,2.90208237626947,3.59029663221626,-3.10464419190544,-2.47097861739174,1,1,NA,1,1
24,NA,3,3,2.27027559464006,0.452344662010886,0.2,3.2221714080764,-3.01515571716591,2.2172704175,0.47888345625,0.2,3.09842373680034,-2.78824003769268,2.02642,2.39321,0.440447,0.522738,0.2,0.2,2.82755168261985,3.43301571341887,-3.11407257160402,-2.48665123067525,1,1,NA,1,1
24,NA,3,4,2.22651007316935,0.459862592629487,0.2,3.22469619382751,-2.96007802319674,2.147375735,0.45579156125,0.2,3.01839889596248,-2.83390071096063,1.98382,2.32789,0.415557,0.498354,0.2,0.2,2.68667917269507,3.30993328051496,-3.17479139484832,-2.53268718991808,1,1,NA,1,1
24,NA,3,5,2.20714831675896,0.467537459488939,0.2,3.24585329621319,-2.73965465888248,2.2431174,0.45876283825,0.2,3.10823120918956,-2.71003099398134,2.06869,2.4297,0.417499,0.500124,0.2,0.2,2.80940062271037,3.41965811735217,-3.00807761141018,-2.3841481013451,1,1,NA,1,1
24,NA,3,6,2.37016647151056,0.46582187470765,0.2,2.98153396703512,-2.71569059306884,2.338379415,0.48297956425,0.2,3.05026252766508,-2.82307728929546,2.15154,2.52072,0.443067,0.522862,0.2,0.2,2.75416351976118,3.37248198974899,-3.17277901702099,-2.53349809491081,1,1,NA,1,1
24,NA,3,7,2.42971537111086,0.499171691417235,0.2,3.34314492006108,-3.13707637134384,2.206780745,0.4903332075,0.2,3.11226239107659,-2.81085447102469,2.02671,2.38843,0.447242,0.529369,0.2,0.2,2.79499211925713,3.43255965841185,-3.15098917237277,-2.50505390433973,0,1,NA,1,1
24,NA,3,8,1.91325007793355,0.454998374506021,0.2,2.34131351301015,-2.84315200520647,2.08476675,0.42745169575,0.2,2.91821656421309,-2.72354836645635,1.90581,2.24668,0.384022,0.468274,0.2,0.2,2.5871872412678,3.2483154630631,-3.02349410008963,-2.39148341025852,1,1,NA,0,1
24,NA,3,9,2.48255396455047,0.484139290498444,0.2,2.62897496007129,-2.92443831654879,2.5250871525,0.45020251925,0.2,2.92697178183722,-2.84906355144483,2.3195,2.73269,0.407805,0.491005,0.2,0.2,2.58662600986045,3.23511143574677,-3.21302966242287,-2.56241668459517,1,1,NA,1,1
24,NA,3,10,2.16882721281493,0.508658182839239,0.2,3.29755552489316,-2.63862040588062,2.148838565,0.5108854445,0.2,3.15290484166184,-2.67097526131097,1.97125,2.32333,0.468453,0.552546,0.2,0.2,2.84013526088301,3.48130900460451,-2.96380452623962,-2.31695191645903,1,1,NA,1,1
24,NA,3,11,2.54805497128172,0.49883313168543,0.2,2.72977939934561,-2.87572757159818,2.467333155,0.46721174775,0.2,2.93238623860319,-2.74582830264543,2.26205,2.65825,0.424723,0.507496,0.2,0.2,2.59563453733973,3.2145599056069,-3.04757459790831,-2.41560558304905,1,1,NA,1,1
24,NA,3,12,2.0638671135937,0.464930702680818,0.2,2.82696393670539,-2.70018300043216,2.1605312025,0.454130672,0.2,3.10964085242297,-2.77346409737253,1.98495,2.34635,0.414119,0.497883,0.2,0.2,2.79515517972805,3.43469516238918,-3.08668733670704,-2.47135267617832,1,1,NA,1,1
24,NA,3,13,2.32448950610773,0.515734327065445,0.2,2.85145473454851,-2.35911066017034,2.388908775,0.52286169075,0.2,3.09367843068699,-2.70577655773803,2.20362,2.59483,0.478792,0.564508,0.2,0.2,2.7795591930182,3.40331680505399,-3.03372141913464,-2.38643826986923,1,1,NA,1,0
24,NA,3,14,1.98421551906736,0.593189717344501,0.2,3.29643476908727,-3.10150572124501,1.8727520075,0.56086124075,0.2,3.12709007144741,-2.82545790777863,1.70665,2.03893,0.518232,0.603183,0.2,0.2,2.82573755406008,3.47363227116687,-3.15672338046928,-2.51147756636466,1,1,NA,1,1
24,NA,3,15,2.23224379048246,0.48587178992482,0.2,3.06021248678454,-2.94052874942158,2.3578438125,0.4886201575,0.2,3.08262466919288,-2.89188654366201,2.14666,2.55077,0.447902,0.52859,0.2,0.2,2.80036650432727,3.43008584000271,-3.25803525348928,-2.58917903983924,1,1,NA,1,1
24,NA,3,16,2.07003885143443,0.52491561604482,0.2,3.56645741094312,-2.7815076775714,2.050749495,0.541726483,0.2,3.13301260114362,-2.81642170856452,1.89035,2.22469,0.498501,0.581589,0.2,0.2,2.84069478598998,3.47608408176985,-3.14423579173208,-2.48483125321246,1,1,NA,0,1
24,NA,3,17,2.06211409759825,0.469964594996842,0.2,2.6354958538753,-2.37999531956468,2.2044006325,0.48115452,0.2,3.05002474778904,-2.67892215117906,2.02672,2.38454,0.439004,0.523023,0.2,0.2,2.73497901250713,3.34977688571252,-2.96007274865708,-2.31195940395715,1,1,NA,0,1
24,NA,3,18,2.08843432832624,0.432482133051751,0.2,2.34600943649473,-2.51251199368663,2.1655615,0.413045187,0.2,2.93447701626728,-2.79595677056798,1.9964,2.34886,0.369372,0.454188,0.2,0.2,2.60239443082704,3.24362226684683,-3.11886355315847,-2.4818846663036,1,1,NA,0,1
24,NA,3,19,2.55416615381792,0.452695401576804,0.2,3.32780385699611,-2.9217226433683,2.4520478225,0.45793248875,0.2,3.02198679149214,-2.89765506492311,2.23875,2.63743,0.414812,0.497897,0.2,0.2,2.7069814575835,3.31892301698411,-3.24699453213942,-2.5779803441297,1,1,NA,0,1
24,NA,3,20,2.30648272494477,0.452881363011732,0.2,2.69412772954583,-2.29078395651597,2.425144905,0.4800298865,0.2,2.93755550676856,-2.66639640564514,2.21112,2.61069,0.43685,0.521435,0.2,0.2,2.60253113845243,3.22693847700755,-2.98434362238696,-2.35024232929445,1,1,NA,1,0
24,NA,3,21,2.16694480615045,0.517316255526349,0.2,3.06969214311064,-3.18270407725493,2.03608766,0.4965509785,0.2,2.99771773308997,-2.78673754155625,1.87305,2.20538,0.455074,0.538069,0.2,0.2,2.66832753128116,3.30675485551924,-3.12218178476866,-2.48294679561672,1,1,NA,1,0
24,NA,3,22,2.23911238983993,0.418392068458281,0.2,3.76323819645389,-2.84936779124643,2.1224356975,0.4442788105,0.2,3.09018927239704,-2.84969271958554,1.93679,2.29505,0.406223,0.487133,0.2,0.2,2.79901917063291,3.41560004180872,-3.21671285885718,-2.54036769413539,1,1,NA,0,1
24,NA,3,23,2.14860059504109,0.489417499881951,0.2,3.02312534781786,-2.45030343727287,2.2124551675,0.4732143495,0.2,3.0539172594195,-2.74028549189779,2.04405,2.38461,0.431054,0.513222,0.2,0.2,2.74860208262404,3.3716453384518,-3.04736765325155,-2.42806832444285,1,1,NA,1,1
24,NA,3,24,2.25260601827831,0.464863960765131,0.2,2.78667494927133,-2.5669530647686,2.21152299,0.4809964445,0.2,3.00042867781035,-2.62990926508853,2.0377,2.37491,0.439569,0.523613,0.2,0.2,2.67680660599163,3.3058637044142,-2.92268026979571,-2.28902469678181,1,1,NA,1,1
24,NA,3,25,2.02849676984053,0.517561471462442,0.2,2.95491606351848,-2.82165958379294,2.1451068825,0.492874537,0.2,3.1033974743203,-2.69998617967176,1.97219,2.32752,0.450504,0.533473,0.2,0.2,2.80847010562588,3.4365172217795,-3.00791003860967,-2.36337272193001,1,1,NA,1,1
24,NA,3,26,2.15883686967631,0.443611665204991,0.2,2.74255762160511,-3.22389480207345,2.1807762225,0.4400008835,0.2,2.91873044714427,-2.8405506133466,1.99387,2.34935,0.398127,0.482373,0.2,0.2,2.56998148087645,3.23488854713696,-3.17731814300132,-2.50299329741239,1,1,NA,1,0
24,NA,3,27,2.34573840023883,0.478382321006786,0.2,2.78155885947469,-3.19211647500108,2.2541796175,0.47237226575,0.2,2.9825497186018,-2.81812193934027,2.07079,2.42966,0.43194,0.513774,0.2,0.2,2.64246429814097,3.27203277905584,-3.1426842049507,-2.50173553407924,1,1,NA,1,0
24,NA,3,28,2.29182863266255,0.480530421406223,0.2,3.16795573727405,-2.94303825353986,2.26844079,0.49207418,0.2,3.12267585237523,-2.82159080410444,2.0801,2.44735,0.450446,0.53208,0.2,0.2,2.82817187275575,3.463443520923,-3.15198965703983,-2.51834191387238,1,1,NA,1,1
24,NA,3,29,2.28195127047548,0.509009264514837,0.2,3.48536687901047,-3.05464484474459,2.05450535,0.53222878,0.2,3.15422061748433,-2.77946201375151,1.88149,2.22759,0.492354,0.572896,0.2,0.2,2.83763834598648,3.50713870967643,-3.0969584134246,-2.44936514786537,0,1,NA,1,1
24,NA,3,30,2.25475095672317,0.492658715705269,0.2,2.99836807251294,-2.55160053070947,2.330895845,0.5193736865,0.2,3.02368382508064,-2.59164428317119,2.14756,2.52003,0.47728,0.563142,0.2,0.2,2.69774069562002,3.30359534027184,-2.8891580609504,-2.24225636892729,1,1,NA,1,1
24,NA,3,31,2.49409848871587,0.476297068758348,0.2,2.81114282791029,-2.53080620783616,2.5146691775,0.48209813875,0.2,2.93406969738825,-2.85320317581116,2.29656,2.71149,0.441641,0.523484,0.2,0.2,2.60848931529498,3.24490348848451,-3.19615040411059,-2.54672369647377,1,1,NA,1,0
24,NA,3,32,2.20806408990538,0.506104362494497,0.2,2.56883622945508,-2.8571154140439,2.27201874,0.46964154525,0.2,3.01761669730565,-2.6885302965534,2.09051,2.45895,0.429954,0.51043,0.2,0.2,2.70361834846536,3.30195727099835,-2.97053009819872,-2.34705778262156,1,1,NA,0,1
24,NA,3,33,2.17223762365875,0.493830899282592,0.2,2.89714031925892,-2.84912458851189,2.1012399725,0.4807430035,0.2,3.04982585769362,-2.86788305257658,1.92646,2.26849,0.443855,0.523046,0.2,0.2,2.73485257225897,3.35024604397058,-3.2358344052961,-2.57531772736515,1,1,NA,1,1
24,NA,3,34,1.92728966952025,0.506961580497311,0.2,3.22043998553007,-2.46698912214245,2.013202855,0.52181204175,0.2,3.06030543513731,-2.83727679243747,1.85777,2.17992,0.477818,0.562962,0.2,0.2,2.75196086425413,3.37572260079058,-3.18667840722608,-2.53565875905055,1,1,NA,1,0
24,NA,3,35,1.95144588462668,0.420493687863085,0.2,3.12693872853682,-2.2031815813305,2.1344386975,0.46611170675,0.2,3.03305239520247,-2.61279906718755,1.96291,2.30033,0.425032,0.507101,0.2,0.2,2.70461634888602,3.33316951061604,-2.94242364301302,-2.26135952151609,0,0,NA,1,0
24,NA,3,36,2.06899230193045,0.569338760879966,0.2,2.67598786824525,-2.37228489684739,2.1245851375,0.60727880375,0.2,2.45421236817407,-2.62964854989638,1.92839,2.32871,0.556238,0.655103,0.2,0.2,2.00413794363231,2.90581333478669,-3.08880690567912,-2.19767512371217,1,1,NA,1,1
24,NA,3,37,2.5097345692924,0.505758006852163,0.2,2.24557816142249,-2.8065391034511,2.4758298825,0.490536255,0.2,2.13593507969523,-2.28770540181283,2.24755,2.7084,0.43629,0.542632,0.2,0.2,1.7358168500965,2.54226691990239,-2.6906557236557,-1.89219423745232,1,1,NA,1,0
24,NA,3,38,2.47935012603151,0.555314419566168,0.2,1.85600675118238,-2.65657052351413,2.405132085,0.53324265875,0.2,1.93258642471259,-2.35288003330337,2.18719,2.6366,0.482282,0.586265,0.2,0.2,1.50668905042626,2.31478928699356,-2.75099250726775,-1.96043925639385,1,1,NA,1,1
24,NA,3,39,2.09284974463542,0.573100943279709,0.2,2.18800335108993,-1.63527369577542,2.173207715,0.56467244675,0.2,2.41182784153355,-1.69118821139775,1.98447,2.36484,0.512622,0.613316,0.2,0.2,1.97666898690171,2.81180414458002,-2.04489134898478,-1.33443692214143,1,1,NA,1,1
24,NA,3,40,2.13910598524808,0.560786452496386,0.2,2.54519874165218,-2.07795683254179,2.250919435,0.52405649025,0.2,2.63162775020646,-2.03226304179344,2.0527,2.46154,0.472757,0.572664,0.2,0.2,2.19229795844527,3.07489455284964,-2.437442318971,-1.63783784139347,1,1,NA,1,1
24,NA,3,41,1.91964314543555,0.449602834063247,0.2,2.07666086057182,-2.9030574149639,1.94288923,0.414253072,0.2,2.37071573688996,-2.60664273624017,1.75663,2.12047,0.366235,0.466828,0.2,0.2,1.90960941898455,2.77764473641297,-3.04326187928017,-2.15058222067574,1,1,NA,1,1
24,NA,3,42,1.94282430861856,0.505079050146661,0.2,2.39655083744709,-2.2497321339299,1.923344185,0.48598062875,0.2,2.27842081364865,-2.39651902432484,1.74114,2.09126,0.438984,0.537006,0.2,0.2,1.80368322311411,2.68165279345386,-2.80486109727567,-1.93521830752408,1,1,NA,1,1
24,NA,3,43,2.2392153744202,0.573302038997157,0.2,2.41642865403736,-2.65628867784739,2.20520903,0.57357493475,0.2,2.21528212466475,-2.56530992470051,2.0032,2.40456,0.521447,0.62086,0.2,0.2,1.79224378781686,2.64602765474608,-2.99882609858757,-2.12960385986915,1,1,NA,1,1
24,NA,3,44,1.79373339990248,0.566797422375509,0.2,2.48658494890503,-2.98665248106838,1.837300295,0.5562201005,0.2,2.45738041953748,-2.85056305766924,1.65762,2.01398,0.510188,0.605329,0.2,0.2,1.94652625915527,2.89777944886905,-3.31986500039148,-2.37805658554082,1,1,NA,1,1
24,NA,3,45,2.0520614579997,0.58193569608651,0.2,1.79186587166494,-2.02823702758269,2.013913715,0.5881262015,0.2,1.71839618851082,-1.86238499137938,1.85646,2.19897,0.537919,0.639211,0.2,0.2,1.34497889396088,2.11522494193957,-2.22321871553759,-1.4770322137795,1,1,NA,1,1
24,NA,3,46,2.0857772405701,0.527374685561286,0.2,1.98151712370342,-2.52609401206142,2.2129393975,0.5058243295,0.2,2.40975143775669,-2.18792306003181,2.02845,2.41944,0.455916,0.558157,0.2,0.2,2.00024507457845,2.8563594448291,-2.58399351238977,-1.75894533355673,1,1,NA,0,1
24,NA,3,47,2.20819589440178,0.50128517121925,0.2,2.57807731814124,-2.31332990011178,2.320095095,0.51144461925,0.2,2.50590235860515,-2.38049036823959,2.10267,2.53086,0.460592,0.560153,0.2,0.2,2.06853234567506,2.92937192775994,-2.83087482384071,-1.96883144903746,1,1,NA,1,1
24,NA,3,48,1.9900481957539,0.589790165189496,0.2,2.21397989372293,-2.27630464487818,2.0415925425,0.56413422025,0.2,2.22111933682999,-2.32375012447425,1.85103,2.21619,0.515067,0.614946,0.2,0.2,1.81526255854138,2.66814394423827,-2.76455785313494,-1.91798251452481,1,1,NA,1,1
24,NA,3,49,2.1169635689358,0.581733001669292,0.2,2.25826984387982,-2.26129265813716,2.1134066025,0.590718342,0.2,2.1796478820674,-2.34334952022469,1.91732,2.29933,0.53864,0.638568,0.2,0.2,1.7463489424441,2.59143782220375,-2.76958359450155,-1.92082878634508,1,1,NA,1,1
24,NA,3,50,1.93703702138393,0.577769896491228,0.2,2.26082586122262,-2.40552410784392,2.09373675,0.56690786225,0.2,2.39591763907435,-2.48862566043884,1.90324,2.27943,0.517411,0.61607,0.2,0.2,1.96002304747292,2.84892267631815,-2.89959001875693,-2.04876110161896,1,1,NA,1,1
24,NA,3,51,2.41060857355297,0.535376415204462,0.2,2.09003754821544,-2.11061465295119,2.3334797175,0.57168508175,0.2,1.95122204653309,-2.2471030276334,2.12393,2.55503,0.524402,0.623178,0.2,0.2,1.56137748019073,2.34819487563518,-2.6328179047155,-1.84060208439101,1,1,NA,1,1
24,NA,3,52,2.07943857360523,0.501888941567685,0.2,1.25550645793557,-2.35765145216361,2.3171301725,0.49472218825,0.2,1.63130151066147,-2.72748553371955,2.12135,2.53807,0.441126,0.54907,0.2,0.2,1.25313794232923,1.99292934083429,-3.14470913298215,-2.26724699694241,0,1,NA,1,1
