"SubjID","Group","Resp","SignalStrength","n_trials","q1","q3","q5","q7","q9","GroupName","RespName"
46,2,2,0.773809762908943,9,1.4184,1.6794,1.725,1.834,2.0108,"Schizophrenia","NotLookingAtMe"
46,2,1,1.16071464436341,11,0.893,1.156,1.183,1.238,1.437,"Schizophrenia","LookingAtMe"
46,2,2,1.16071464436341,1,0.949,0.949,0.949,0.949,0.949,"Schizophrenia","NotLookingAtMe"
46,2,1,1.54761952581789,12,0.9433,1.0525,1.3505,1.4577,1.5652,"Schizophrenia","LookingAtMe"
46,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
47,2,2,-1.54761952581789,12,0.715,0.7265,0.7805,0.8102,0.8793,"Schizophrenia","NotLookingAtMe"
47,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
47,2,2,-1.16071464436341,12,0.6372,0.7342,0.755,0.8441,0.8693,"Schizophrenia","NotLookingAtMe"
47,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
47,2,2,-0.773809762908943,12,0.6865,0.7337,0.8005,0.8353,0.9686,"Schizophrenia","NotLookingAtMe"
47,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
47,2,2,-0.386904881454471,12,0.7146,0.7721,0.8205,0.923,1.1422,"Schizophrenia","NotLookingAtMe"
47,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
47,2,2,0,12,0.7227,0.8547,0.885,0.9257,1.0189,"Schizophrenia","NotLookingAtMe"
47,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
47,2,1,0.386904881454471,1,0.866,0.866,0.866,0.866,0.866,"Schizophrenia","LookingAtMe"
47,2,2,0.386904881454471,11,0.88,1.03,1.112,1.129,1.302,"Schizophrenia","NotLookingAtMe"
47,2,1,0.773809762908943,11,0.906,0.984,1.123,1.144,1.171,"Schizophrenia","LookingAtMe"
47,2,2,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
47,2,1,1.16071464436341,12,0.6906,0.7225,0.7635,0.8963,0.99,"Schizophrenia","LookingAtMe"
47,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
47,2,1,1.54761952581789,12,0.7118,0.7497,0.7995,0.8254,0.9939,"Schizophrenia","LookingAtMe"
47,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
48,2,1,-1.54761952581789,1,1.536,1.536,1.536,1.536,1.536,"Schizophrenia","LookingAtMe"
48,2,2,-1.54761952581789,11,0.751,0.776,0.931,1.108,1.228,"Schizophrenia","NotLookingAtMe"
48,2,2,-1.16071464436341,11,0.685,0.807,0.853,0.872,1.002,"Schizophrenia","NotLookingAtMe"
48,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
48,2,2,-0.773809762908943,12,0.6882,0.7666,0.8345,1.0193,1.3923,"Schizophrenia","NotLookingAtMe"
48,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
48,2,2,-0.386904881454471,12,0.7623,0.8884,1.0465,1.1265,1.2459,"Schizophrenia","NotLookingAtMe"
48,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
48,2,1,0,1,0.764,0.764,0.764,0.764,0.764,"Schizophrenia","LookingAtMe"
48,2,2,0,11,0.871,1.033,1.161,1.185,1.4,"Schizophrenia","NotLookingAtMe"
48,2,1,0.386904881454471,3,0.753,0.913,1.073,1.2454,1.4178,"Schizophrenia","LookingAtMe"
48,2,2,0.386904881454471,9,0.7926,0.9154,1.121,1.2126,1.3036,"Schizophrenia","NotLookingAtMe"
48,2,1,0.773809762908943,7,0.9048,0.95,1.275,1.5374,1.6002,"Schizophrenia","LookingAtMe"
48,2,2,0.773809762908943,5,1.047,1.1252,1.27,1.3948,1.4296,"Schizophrenia","NotLookingAtMe"
48,2,1,1.16071464436341,11,0.81,0.855,0.9,0.927,1.154,"Schizophrenia","LookingAtMe"
48,2,2,1.16071464436341,1,0.768,0.768,0.768,0.768,0.768,"Schizophrenia","NotLookingAtMe"
48,2,1,1.54761952581789,12,0.7039,0.7664,0.8855,0.9779,1.1296,"Schizophrenia","LookingAtMe"
48,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
49,2,2,-1.54761952581789,12,0.6433,0.7175,0.84,1.043,1.7096,"Schizophrenia","NotLookingAtMe"
49,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,2,-1.16071464436341,12,0.6389,0.7165,0.7985,0.8407,0.9017,"Schizophrenia","NotLookingAtMe"
49,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,2,-0.773809762908943,12,0.6799,0.7566,0.834,0.9131,0.9769,"Schizophrenia","NotLookingAtMe"
49,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,2,-0.386904881454471,12,0.6787,0.7512,0.8125,0.853,1.0585,"Schizophrenia","NotLookingAtMe"
49,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,2,0,11,0.718,0.736,0.783,0.806,0.926,"Schizophrenia","NotLookingAtMe"
49,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,2,0.386904881454471,12,0.593,0.6767,0.757,1.0019,1.1695,"Schizophrenia","NotLookingAtMe"
49,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
49,2,1,0.773809762908943,4,0.8534,0.8642,0.8975,0.9832,1.3084,"Schizophrenia","LookingAtMe"
49,2,2,0.773809762908943,8,1.03,1.1015,1.269,1.4887,1.5759,"Schizophrenia","NotLookingAtMe"
49,2,1,1.16071464436341,12,0.668,0.7321,0.7985,0.8953,1.1237,"Schizophrenia","LookingAtMe"
49,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
49,2,1,1.54761952581789,12,0.7452,0.78,0.8145,0.8873,0.9564,"Schizophrenia","LookingAtMe"
49,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
50,2,2,-1.54761952581789,12,0.78,0.9979,1.2765,1.3983,1.8089,"Schizophrenia","NotLookingAtMe"
50,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
50,2,2,-1.16071464436341,12,0.821,0.9785,1.046,1.0862,1.5995,"Schizophrenia","NotLookingAtMe"
50,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
50,2,2,-0.773809762908943,12,0.8042,0.9501,1.1725,1.6306,2.141,"Schizophrenia","NotLookingAtMe"
50,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
50,2,2,-0.386904881454471,11,0.885,0.929,1.214,1.287,2.217,"Schizophrenia","NotLookingAtMe"
50,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
50,2,2,0,11,0.915,0.949,0.996,1.191,1.348,"Schizophrenia","NotLookingAtMe"
50,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
50,2,1,0.386904881454471,6,0.9155,1.0555,1.3,1.573,1.9725,"Schizophrenia","LookingAtMe"
50,2,2,0.386904881454471,5,0.7856,0.9344,1.388,1.3976,1.568,"Schizophrenia","NotLookingAtMe"
50,2,1,0.773809762908943,9,1.2194,1.54,1.677,1.8484,2.6314,"Schizophrenia","LookingAtMe"
50,2,2,0.773809762908943,3,1.0536,1.3748,1.696,2.2376,2.7792,"Schizophrenia","NotLookingAtMe"
50,2,1,1.16071464436341,12,0.9541,1.1577,1.3865,1.6274,1.7228,"Schizophrenia","LookingAtMe"
50,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
50,2,1,1.54761952581789,12,0.9151,1.1131,1.2635,1.4368,1.7158,"Schizophrenia","LookingAtMe"
50,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
51,2,1,-1.54761952581789,1,0.914,0.914,0.914,0.914,0.914,"Schizophrenia","LookingAtMe"
51,2,2,-1.54761952581789,11,0.716,0.758,0.871,0.962,0.978,"Schizophrenia","NotLookingAtMe"
51,2,2,-1.16071464436341,12,0.7338,0.823,0.9165,1.0274,1.0769,"Schizophrenia","NotLookingAtMe"
51,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
51,2,2,-0.773809762908943,12,0.6771,0.7314,0.783,0.9411,1.1141,"Schizophrenia","NotLookingAtMe"
51,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
51,2,1,-0.386904881454471,1,0.922,0.922,0.922,0.922,0.922,"Schizophrenia","LookingAtMe"
51,2,2,-0.386904881454471,11,0.717,0.799,0.881,0.9,1.009,"Schizophrenia","NotLookingAtMe"
51,2,2,0,12,0.6464,0.7084,0.7385,0.8079,1.1824,"Schizophrenia","NotLookingAtMe"
51,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
51,2,1,0.386904881454471,1,0.936,0.936,0.936,0.936,0.936,"Schizophrenia","LookingAtMe"
51,2,2,0.386904881454471,11,0.677,0.851,0.875,0.979,1.135,"Schizophrenia","NotLookingAtMe"
51,2,1,0.773809762908943,2,1.0296,1.0448,1.06,1.0752,1.0904,"Schizophrenia","LookingAtMe"
51,2,2,0.773809762908943,10,0.7069,0.9811,1.1375,1.2242,1.2826,"Schizophrenia","NotLookingAtMe"
51,2,1,1.16071464436341,10,0.8342,0.9069,0.9815,1.0531,1.2282,"Schizophrenia","LookingAtMe"
51,2,2,1.16071464436341,2,1.0807,1.0981,1.1155,1.1329,1.1503,"Schizophrenia","NotLookingAtMe"
51,2,1,1.54761952581789,9,0.812,0.8744,0.951,1.014,1.2696,"Schizophrenia","LookingAtMe"
51,2,2,1.54761952581789,3,1.1272,1.2536,1.38,1.48,1.58,"Schizophrenia","NotLookingAtMe"
52,2,1,-1.54761952581789,2,0.8273,0.9419,1.0565,1.1711,1.2857,"Schizophrenia","LookingAtMe"
52,2,2,-1.54761952581789,10,0.6593,0.8328,0.89,0.9777,1.3568,"Schizophrenia","NotLookingAtMe"
52,2,2,-1.16071464436341,12,0.6204,0.7183,0.8195,0.8537,0.9166,"Schizophrenia","NotLookingAtMe"
52,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
52,2,1,-0.773809762908943,2,1.1517,1.2131,1.2745,1.3359,1.3973,"Schizophrenia","LookingAtMe"
52,2,2,-0.773809762908943,10,0.6194,0.7385,0.8165,0.8653,0.8985,"Schizophrenia","NotLookingAtMe"
52,2,2,-0.386904881454471,12,0.7493,0.804,0.9015,1.0242,1.1034,"Schizophrenia","NotLookingAtMe"
52,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
52,2,2,0,12,0.7268,0.7679,0.8395,0.8983,1.1085,"Schizophrenia","NotLookingAtMe"
52,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
52,2,1,0.386904881454471,1,1.227,1.227,1.227,1.227,1.227,"Schizophrenia","LookingAtMe"
52,2,2,0.386904881454471,11,0.629,0.716,0.831,1.122,1.42,"Schizophrenia","NotLookingAtMe"
52,2,1,0.773809762908943,2,0.8727,0.9421,1.0115,1.0809,1.1503,"Schizophrenia","LookingAtMe"
52,2,2,0.773809762908943,10,0.6856,0.7763,0.8645,1.0496,1.217,"Schizophrenia","NotLookingAtMe"
52,2,1,1.16071464436341,8,0.748,0.9012,0.9365,1.06,1.4568,"Schizophrenia","LookingAtMe"
52,2,2,1.16071464436341,4,0.7513,0.7999,1.0365,1.2828,1.3896,"Schizophrenia","NotLookingAtMe"
52,2,1,1.54761952581789,8,0.8052,0.8383,0.8745,0.9305,1.0226,"Schizophrenia","LookingAtMe"
52,2,2,1.54761952581789,4,0.7939,0.8497,0.984,1.1289,1.2483,"Schizophrenia","NotLookingAtMe"
53,2,2,-1.54761952581789,11,0.713,0.778,0.813,0.962,1.106,"Schizophrenia","NotLookingAtMe"
53,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
53,2,2,-1.16071464436341,12,0.7332,0.7589,0.8025,0.8408,1.0196,"Schizophrenia","NotLookingAtMe"
53,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
53,2,1,-0.773809762908943,1,0.959,0.959,0.959,0.959,0.959,"Schizophrenia","LookingAtMe"
53,2,2,-0.773809762908943,11,0.66,0.774,0.824,0.86,0.977,"Schizophrenia","NotLookingAtMe"
53,2,1,-0.386904881454471,1,0.945,0.945,0.945,0.945,0.945,"Schizophrenia","LookingAtMe"
53,2,2,-0.386904881454471,11,0.687,0.762,0.821,0.906,0.919,"Schizophrenia","NotLookingAtMe"
53,2,2,0,12,0.7831,0.8195,0.9205,0.9923,1.0155,"Schizophrenia","NotLookingAtMe"
53,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
53,2,1,0.386904881454471,1,1.55,1.55,1.55,1.55,1.55,"Schizophrenia","LookingAtMe"
53,2,2,0.386904881454471,11,0.716,0.811,0.878,0.911,1.011,"Schizophrenia","NotLookingAtMe"
53,2,1,0.773809762908943,3,1.0102,1.0326,1.055,1.1002,1.1454,"Schizophrenia","LookingAtMe"
53,2,2,0.773809762908943,9,0.755,0.9368,1.06,1.1064,1.3114,"Schizophrenia","NotLookingAtMe"
53,2,1,1.16071464436341,8,0.8274,0.8496,0.9715,1.0637,1.1039,"Schizophrenia","LookingAtMe"
53,2,2,1.16071464436341,4,0.6445,0.6475,0.764,0.927,1.209,"Schizophrenia","NotLookingAtMe"
53,2,1,1.54761952581789,12,0.7855,0.8366,0.944,1.0039,1.1082,"Schizophrenia","LookingAtMe"
53,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
54,2,2,-1.54761952581789,12,0.5791,0.5975,0.652,0.7405,0.8374,"Schizophrenia","NotLookingAtMe"
54,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
54,2,2,-1.16071464436341,12,0.6295,0.6458,0.6625,0.7544,0.8238,"Schizophrenia","NotLookingAtMe"
54,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
54,2,2,-0.773809762908943,12,0.5745,0.6465,0.6855,0.7494,0.7724,"Schizophrenia","NotLookingAtMe"
54,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
54,2,2,-0.386904881454471,12,0.666,0.6893,0.714,0.7831,1.2543,"Schizophrenia","NotLookingAtMe"
54,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
54,2,1,0,1,0.697,0.697,0.697,0.697,0.697,"Schizophrenia","LookingAtMe"
54,2,2,0,11,0.588,0.645,0.775,0.884,1.172,"Schizophrenia","NotLookingAtMe"
54,2,1,0.386904881454471,3,0.519,0.565,0.611,0.695,0.779,"Schizophrenia","LookingAtMe"
54,2,2,0.386904881454471,9,0.5714,0.6192,0.741,1.0772,1.2124,"Schizophrenia","NotLookingAtMe"
54,2,1,0.773809762908943,9,0.7374,0.8922,0.977,1.034,1.22,"Schizophrenia","LookingAtMe"
54,2,2,0.773809762908943,3,0.7646,0.8658,0.967,1.041,1.115,"Schizophrenia","NotLookingAtMe"
54,2,1,1.16071464436341,12,0.6553,0.7248,0.753,0.8129,0.9117,"Schizophrenia","LookingAtMe"
54,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
54,2,1,1.54761952581789,12,0.6885,0.7522,0.768,0.8285,0.9231,"Schizophrenia","LookingAtMe"
54,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
55,2,2,-1.54761952581789,9,0.824,0.9086,0.999,1.3912,1.5268,"Schizophrenia","NotLookingAtMe"
55,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
55,2,2,-1.16071464436341,11,0.758,0.804,0.834,0.93,1.031,"Schizophrenia","NotLookingAtMe"
55,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
55,2,2,-0.773809762908943,9,0.7028,0.7898,0.811,0.9434,0.9998,"Schizophrenia","NotLookingAtMe"
55,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
55,2,2,-0.386904881454471,11,0.828,0.966,1.313,1.491,1.567,"Schizophrenia","NotLookingAtMe"
55,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
55,2,1,0,2,0.4342,0.4506,0.467,0.4834,0.4998,"Schizophrenia","LookingAtMe"
55,2,2,0,9,0.7694,0.8078,0.853,0.927,1.4148,"Schizophrenia","NotLookingAtMe"
55,2,2,0.386904881454471,11,0.65,0.738,0.8,0.836,1.286,"Schizophrenia","NotLookingAtMe"
55,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
55,2,1,0.773809762908943,5,0.9672,1.048,1.1,1.1744,1.3046,"Schizophrenia","LookingAtMe"
55,2,2,0.773809762908943,7,1.1218,1.3294,1.504,1.5664,1.7668,"Schizophrenia","NotLookingAtMe"
55,2,1,1.16071464436341,9,0.8174,0.9556,1.042,1.1562,1.3766,"Schizophrenia","LookingAtMe"
55,2,2,1.16071464436341,1,0.69,0.69,0.69,0.69,0.69,"Schizophrenia","NotLookingAtMe"
55,2,1,1.54761952581789,12,0.7305,0.8881,0.9975,1.0958,1.2779,"Schizophrenia","LookingAtMe"
55,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
56,2,1,-1.54761952581789,2,0.9146,0.9438,0.973,1.0022,1.0314,"Schizophrenia","LookingAtMe"
56,2,2,-1.54761952581789,10,0.6673,0.7716,0.933,1.0208,1.1282,"Schizophrenia","NotLookingAtMe"
56,2,2,-1.16071464436341,12,0.7348,0.7893,0.9355,1.0855,1.3106,"Schizophrenia","NotLookingAtMe"
56,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
56,2,1,-0.773809762908943,1,1.072,1.072,1.072,1.072,1.072,"Schizophrenia","LookingAtMe"
56,2,2,-0.773809762908943,11,0.652,0.769,0.827,0.902,1.164,"Schizophrenia","NotLookingAtMe"
56,2,1,-0.386904881454471,1,1.597,1.597,1.597,1.597,1.597,"Schizophrenia","LookingAtMe"
56,2,2,-0.386904881454471,11,0.792,0.992,1.229,1.269,1.336,"Schizophrenia","NotLookingAtMe"
56,2,1,0,3,0.8716,0.9148,0.958,1.0176,1.0772,"Schizophrenia","LookingAtMe"
56,2,2,0,9,0.7602,0.887,0.951,1.1106,1.1728,"Schizophrenia","NotLookingAtMe"
56,2,1,0.386904881454471,1,0.933,0.933,0.933,0.933,0.933,"Schizophrenia","LookingAtMe"
56,2,2,0.386904881454471,11,0.802,1.006,1.029,1.145,1.267,"Schizophrenia","NotLookingAtMe"
56,2,1,0.773809762908943,10,0.7193,0.8854,0.939,1.0237,1.0742,"Schizophrenia","LookingAtMe"
56,2,2,0.773809762908943,2,0.9528,0.9744,0.996,1.0176,1.0392,"Schizophrenia","NotLookingAtMe"
56,2,1,1.16071464436341,11,0.726,0.775,0.786,0.925,0.937,"Schizophrenia","LookingAtMe"
56,2,2,1.16071464436341,1,0.77,0.77,0.77,0.77,0.77,"Schizophrenia","NotLookingAtMe"
56,2,1,1.54761952581789,12,0.7108,0.7526,0.8325,1.0334,1.1975,"Schizophrenia","LookingAtMe"
56,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
57,2,2,-1.54761952581789,12,0.7129,0.9822,1.037,1.1161,1.198,"Schizophrenia","NotLookingAtMe"
57,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,2,-1.16071464436341,12,0.6589,0.7833,0.9055,0.984,1.6165,"Schizophrenia","NotLookingAtMe"
57,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,2,-0.773809762908943,12,0.8373,0.8731,1.06,1.2132,1.2507,"Schizophrenia","NotLookingAtMe"
57,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,2,-0.386904881454471,12,0.839,0.8882,0.9265,1.1316,1.3289,"Schizophrenia","NotLookingAtMe"
57,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,2,0,12,0.704,0.8906,0.949,1.0809,1.3874,"Schizophrenia","NotLookingAtMe"
57,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,2,0.386904881454471,12,0.9892,1.0362,1.148,1.2548,1.4126,"Schizophrenia","NotLookingAtMe"
57,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
57,2,1,0.773809762908943,1,1.446,1.446,1.446,1.446,1.446,"Schizophrenia","LookingAtMe"
57,2,2,0.773809762908943,11,0.937,1.158,1.221,1.421,1.82,"Schizophrenia","NotLookingAtMe"
57,2,1,1.16071464436341,7,0.9336,1.0052,1.085,1.1192,1.4976,"Schizophrenia","LookingAtMe"
57,2,2,1.16071464436341,5,0.9558,1.2484,1.502,1.6236,1.9546,"Schizophrenia","NotLookingAtMe"
57,2,1,1.54761952581789,11,0.87,0.911,0.92,1.119,1.362,"Schizophrenia","LookingAtMe"
57,2,2,1.54761952581789,1,1.54,1.54,1.54,1.54,1.54,"Schizophrenia","NotLookingAtMe"
58,2,2,-1.54761952581789,12,0.5892,0.6955,1.016,1.2116,1.3339,"Schizophrenia","NotLookingAtMe"
58,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
58,2,2,-1.16071464436341,12,0.689,0.7596,0.89,0.974,1.1025,"Schizophrenia","NotLookingAtMe"
58,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
58,2,2,-0.773809762908943,12,0.6611,0.7295,0.8765,1.0473,1.2887,"Schizophrenia","NotLookingAtMe"
58,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
58,2,2,-0.386904881454471,12,0.6411,0.7412,0.8565,1.0113,1.4085,"Schizophrenia","NotLookingAtMe"
58,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
58,2,1,0,2,0.9674,0.9742,0.981,0.9878,0.9946,"Schizophrenia","LookingAtMe"
58,2,2,0,9,0.9328,1.0186,1.098,1.2478,1.3316,"Schizophrenia","NotLookingAtMe"
58,2,1,0.386904881454471,1,1.003,1.003,1.003,1.003,1.003,"Schizophrenia","LookingAtMe"
58,2,2,0.386904881454471,11,0.726,0.732,1.022,1.163,1.665,"Schizophrenia","NotLookingAtMe"
58,2,1,0.773809762908943,3,1.0472,1.1436,1.24,1.2452,1.2504,"Schizophrenia","LookingAtMe"
58,2,2,0.773809762908943,8,0.59,0.7256,1.0195,1.1172,1.2625,"Schizophrenia","NotLookingAtMe"
58,2,1,1.16071464436341,7,0.8524,1.022,1.061,1.096,1.3564,"Schizophrenia","LookingAtMe"
58,2,2,1.16071464436341,5,1.0168,1.053,1.061,1.1826,1.3174,"Schizophrenia","NotLookingAtMe"
58,2,1,1.54761952581789,9,0.8028,1.0102,1.109,1.1766,1.1974,"Schizophrenia","LookingAtMe"
58,2,2,1.54761952581789,2,0.5585,0.6835,0.8085,0.9335,1.0585,"Schizophrenia","NotLookingAtMe"
59,2,2,-1.54761952581789,11,0.87,0.909,0.973,1.031,1.254,"Schizophrenia","NotLookingAtMe"
59,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
59,2,2,-1.16071464436341,12,0.7775,0.8359,1.0175,1.0467,1.2589,"Schizophrenia","NotLookingAtMe"
59,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
59,2,1,-0.773809762908943,1,1.726,1.726,1.726,1.726,1.726,"Schizophrenia","LookingAtMe"
59,2,2,-0.773809762908943,11,0.781,0.894,1.068,1.262,1.532,"Schizophrenia","NotLookingAtMe"
59,2,2,-0.386904881454471,11,0.796,0.946,0.982,1.134,1.478,"Schizophrenia","NotLookingAtMe"
59,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
59,2,1,0,6,0.947,0.975,1.016,1.2335,1.5835,"Schizophrenia","LookingAtMe"
59,2,2,0,6,0.9115,1.034,1.1755,1.2375,1.4355,"Schizophrenia","NotLookingAtMe"
59,2,1,0.386904881454471,9,0.8654,0.9276,1.137,1.2788,1.3922,"Schizophrenia","LookingAtMe"
59,2,2,0.386904881454471,3,0.8292,1.0116,1.194,1.2296,1.2652,"Schizophrenia","NotLookingAtMe"
59,2,1,0.773809762908943,12,0.8282,0.8929,0.948,0.993,1.2743,"Schizophrenia","LookingAtMe"
59,2,2,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
59,2,1,1.16071464436341,12,0.7916,0.8915,1.03,1.1223,1.228,"Schizophrenia","LookingAtMe"
59,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
59,2,1,1.54761952581789,12,0.6359,0.7116,0.8145,0.9245,1.4641,"Schizophrenia","LookingAtMe"
59,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
60,2,2,-1.54761952581789,11,0.774,0.832,0.891,1.331,1.694,"Schizophrenia","NotLookingAtMe"
60,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
60,2,1,-1.16071464436341,1,1.154,1.154,1.154,1.154,1.154,"Schizophrenia","LookingAtMe"
60,2,2,-1.16071464436341,11,0.782,0.962,1.082,1.339,1.474,"Schizophrenia","NotLookingAtMe"
60,2,1,-0.773809762908943,1,0.959,0.959,0.959,0.959,0.959,"Schizophrenia","LookingAtMe"
60,2,2,-0.773809762908943,11,0.869,0.916,0.942,1.279,1.557,"Schizophrenia","NotLookingAtMe"
60,2,1,-0.386904881454471,2,1.3854,1.4382,1.491,1.5438,1.5966,"Schizophrenia","LookingAtMe"
60,2,2,-0.386904881454471,10,0.8448,0.9748,1.023,1.3201,1.6533,"Schizophrenia","NotLookingAtMe"
60,2,1,0,3,0.8552,0.9016,0.948,1.2712,1.5944,"Schizophrenia","LookingAtMe"
60,2,2,0,9,0.9352,0.9748,1.083,1.3974,2.402,"Schizophrenia","NotLookingAtMe"
60,2,1,0.386904881454471,8,0.899,1.0122,1.1915,1.2421,1.6315,"Schizophrenia","LookingAtMe"
60,2,2,0.386904881454471,4,0.7671,0.9813,1.0595,1.1022,1.1034,"Schizophrenia","NotLookingAtMe"
60,2,1,0.773809762908943,8,0.9247,0.9847,1.069,1.1641,1.3147,"Schizophrenia","LookingAtMe"
